published_date,title,text,url,fake
25-02-2020,"If Rape is A Tool Of War, Then #FarmAttacks ARE WAR! Grandfather Murdered and ALL 5 Females Raped, Including 3 Primary School Girls in Limpopo Farm Attack!","ARCHITECTS OF APARTHEID: Just when libtards try bestowing the virtues of Africans to you, news comes out of this extremely horrific and serious farm attack which happened on January 15, this year, which was not even reported on by any mainstream media. Names in the report are withheld because 3 small children were raped. As the pic above shows, this kind of horror is openly discussed amongst blacks… This incident only came to light now via a small community publication, the Kempton Express, to who this horrific story was narrated by a local Kempton Park resident. Why was it not reported on by mainstream media? Did Police deliberately hope to keep it quiet? Understandably the man who narrated the story did not want himself fully identified because then the Primary School girls who were raped, would be identified, because they are all his cousins. The story as told to the local community publication is that on January 15, a local Security Pros control room operator, *Pieter (21), received a call from his uncle informing him of a horrific farm attack in the early morning hours near Polokwane. Pieter, a Glen Marais resident, said there were four black male suspects who struck on the farm of his grandfather (69) about 25km from Polokwane. Peter said that his granddad, grandmother (63), aunt and three young cousins were all on the farm during the time of the attack. The attackers tied up the entire family and all the women were raped. Pieter’s cousins are all in primary school. The youngest will turn seven later this year. Pieter said that his granddad tried going for his gun when one suspect sliced a deep gash in his right side with a panga. They took R1,500 cash and jewelry. Pieter’s grandfather was rushed to hospital where he died on January 24 after suffering a heart attack. Pieter’s grandmother and 3 young cousins received trauma care and spent two nights in hospital. The attackers got away and police are still investigating. Pieter’s widowed grandmother and other female relatives went to live with family until further arrangement could me made. This attack shows the brutality of farm attacks in South Africa and the reality of the slow war. There was also another horrific incident on 29 January near Bapsfontein, Gauteng when Timothy Rademeyer (51) and his wife Dirkie Voges were attacked on their farm. The couple was seriously assaulted and Timothy’s genitals were mutilated. Dirkie crawled outside where a motorist discovered her in the road. He then called a paramedic. ",https://sa-news.com/if-rape-is-a-tool-of-war-then-farmattacks-are-war-grandfather-murdered-and-all-5-females-raped-including-3-primary-school-girls-in-limpopo-farm-attack/,True
03-11-2020,"Swindled Ratepayers Spend Half a Million a Month For 6 Klerksdorp Municipal Councilors, to Live Permanently in Guesthouse After Their Houses Were Burnt Down for Non-Delivery!","Minority forced to pay for those the majority elects! It is well known that municipal councilors in South Africa are earning an unrealistic monthly salary, plus perks and a pension plan to boot, even though their job is only part time! Despite their own incompetence in completing simple insurance forms, (or was it deliberate?), after protesters burnt down their houses for non delivery, which makes it all the more shocking, that the small Klerksdorp municipality (Matlosana Municipality), has now spent R3,3 Million since September 2019, to house 6 municipal councilors and their extended families in a guesthouse in Stilfontein! Corruption, laziness and looting seems to have become part and parcel of the position of Municipal councilor, they now only have to listen to complaints from the community, but not actually do anything about the complaints, and attend the occasional meeting, where most of them sit and eat buckets of KFC chicken, (definitely true for parties like the ANC and EFF), and scheme on how to plunder you the taxpayers further with corrupt tenders and collusion… The monthly amount being spent is R546,000 and still the end of this costly housing exercise is nowhere in sight. Mr Tonie Meiring, who is a Klerksdorp councilor himself, representing the Independent Taxpayer Association in South Africa, revealed all this, saying he estimates there are about 40 people in all who are part of the extended families of the councillors. Mr Meiring added that the municipality’s financial affairs are in chaos, but that is not surprising as it seems to have become an actual part of the ANC’s official municipal management strategy, it is so rife… Fact is, these councilors are now a dead loss to the community and a drain on the poor ratepayers who have to finance their lavish existence. We should also remember that especially rural towns in South Africa are poor, yet these numerous black cadre councilors lord it over these poor communities, pretending that they are royalty and should be treated like the Queen and company from Buckingham Palace. If you take these guys away for 5 years, nobody would actually know they were gone, such is the extent of their uselessness. Mr. Meiring says that the municipality claims that the riot insurer SASRIA would pay for damages to houses and the alternative accommodation, but that is just another lie from the councilors. The true situation is that SASRIA won’t pay anything because 5 of the 6 councilors did not provide full details of damages suffered before the required cut-off date of 7 October last year. Municipal policy also states that emergency accommodation in cases like this, can only be provided for a period of 2 months. Mr Meiring also says he is being ignored in the council and that the ANC, which is in power, plans to keep on paying for the guest house indefinitely #TheAfricanWay is a vicious downward circle. They majority vote for ANC criminals, the ANC criminals then steal from the minority taxpayers and do not bother delivering services, then the community gets unhappy and burns houses, councilors then stay in luxury and next election the black population vote ANC again. The madness will never stop. Business people don’t deliver goods to the municipality because the municipality don’t pay their accounts on time, if at all. The houses of the 6 councilors were burnt down during protest riots in September 2019 due to the fact that the black population was angry because the municipality and councilors did not deliver. Now the councilors stay in luxury and they still don’t deliver! To give you an insight into the corrupt dealings of the Matlosana municipality in Klerksdorp, in North West province, it got a new mayor 13th November 2018. The new mayor, who was a former council speaker, Washington Ntozini, was elected by some ANC councilors who colluded with opposition parties, during a special council meeting. This was after the removal of former mayor, Maetu Kgaile three weeks before, through a motion of no confidence sponsored by the EFF. The election of the new mayor was done against the ANC PTT’s directive which wanted to have Kgaile reinstated. A week later and the ANC got their way, and Maetu Kgaile was re-instated as Matlosana mayor after being removed four weeks earlier, following a vote of no confidence. The action saw ANC councilors joining the opposition in the motion… yes, it leaves ones head spinning… ",https://sa-news.com/swindled-ratepayers-spend-half-a-million-a-month-for-6-klerksdorp-municipal-councilors-to-live-permanently-in-guesthouse-after-their-houses-were-burnt-down-for-non-delivery/,True
13-03-2019,Angry Mob Strip A Mother Of Three Necked For Stealing Human Hair In A Salon,"Angry Mob Strip A Mother Of Three Necked For Stealing Human Hair In A Salon Reports emanating from the local media today, stated that a woman who was identified as a mother of three children have be stripped naked for stealing hairs which according to the angry mob was a Brazilian hair. According to the reports, The woman went to the Hair Salon as a customer but eventually stole the hairs which is about R150, not knowing that the CCTV camera was on. Problem started when the security raised alarm and she was apprehended by some angry youth which resulted to stripping her necked. However the woman was made to walk on the street necked and was forced to roll inside a mod water before the police came to her rescue. Meanwhile, The police is said to have taken the woman into custody for further investigations.",https://www.mzansistories.com/2019/03/angry-mob-strip-mother-of-three-necked.html,True
23-10-2021,Rosemary Ndlovu: 'Who killed the victims?' judge asks convicted ex-cop,"""Who killed the victims?"" Judge Ramarumo Monama asked when he delivered judgment in the murder trial of former Tembisa police officer Rosemary Nomia Ndlovu.Although he convicted her of murder for orchestrating the killings, he pointed out that it was still unclear who carried out the actual crimes.""The State's case is based on the principle of common purpose or common enterprise. Those common purposes were carried out by people unknown to the State,"" the judge said.It took him five hours to deliver the judgment.Ndlovu was accused of orchestrating the murder of five of her cousin, Witness Madala Homu, her sister, Audrey Ndlovu; her niece, Zanele Motha; her nephew, Brilliant Mashego; another relative, Mayeni Mashego; and her lover, Maurice Mabasa.The murders started in 2012 and ended in 2018 when she was arrested.The State alleged that she pocketed R1.4 million in insurance payouts after the deaths.In delivering judgment on Friday, Monama said the policies Ndlovu secured on behalf of the deceased were for unnatural deaths.""As I have mentioned, Ndlovu took policies which were unusual to benefit from in case of accidental deaths,"" he said.""She covered her cousin, Madala Witness Homu, as her husband.""In the event I find her guilty and don't find any substantial and compelling circumstances, I should impose the ordained sanction of life imprisonment,"" he added.The judge said the speed with which Ndlovu lodged the insurance claims after the deaths showed that she intended for the victims to be killed and to later lodge claims as a result of the deaths.The judge found that the evidence of Njabulo Vincent Kunene was overwhelming.Kunene met Ndlovu in 2011 when he was arrested for the unlawful possession of a firearm.They met again during the second half of 2016. Ndlovu wanted Kunene to kill her sister, Nomasonto Ndlovu.""He said Ndlovu persisted that she was in heavy debt, and Nomasonto wanted to expose her for her alleged role in the selling of confiscated guns to criminals. Ndlovu wanted Nomasonto to be killed and later benefit financially from her death.""Njabulo told her that he was not a killer but would link her up with Lakhiwe Andries Mkhize, also known as Ntshebe.Ndlovu undertook to pay small portions and would settle the balance once the insurance companies had paid her.""Kunene said they were not going to do it because they saw the plan as a cash cow. Ndlovu was upset because the killing didn't happen. She came up with a different strategy that Nomasonto would be lured to Kempton Park where her drink would be spiked and [she would] later [be] strangled,"" Monama said.Kunene later informed the police, who set up a trap for Ndlovu, and she was arrested in 2018.Monama convicted Ndlovu of the murders.She was also found guilty of defrauding Assupol, Clientelle Limited, 1Life Insurance and Old Mutual, as well as defeating the ends of justice, incitement to commit murder and the attempted murder of her mother, Maria Mushwana.Monama applauded State advocate Riana Williams and investigating officer Sergeant Kheshi Mabunda, pointing out the Mabunda cracked the case despite receiving death threats.National Prosecuting Authority spokesperson Phindi Mjonondwane welcomed the convictions.""We need to give credit to prosecutor, advocate Riana Williams, and investigating officer, Sergeant Kheshi Mabunda, for thoroughly preparing for the trial. They presented relevant evidence to prove their case beyond reasonable doubt.""It was not an easy case to prove. Because of their passion and commitment, they managed to convince the court to convict Ndlovu. We will be arguing for Ndlovu to be sentenced to life for each murder [charge],"" Mjonondwane said.Ndlovu is expected to appear in court again on 5 November for sentencing proceedings.",https://www.news24.com//news24/southafrica/news/rosemary-ndlovu-who-killed-the-victims-judge-asks-convicted-ex-cop-20211023,False
10-05-2021,"Nateniël Julies: Cops discussed lying to superiors, covering up fatal shooting, court hears","The mother of Nateniël Julies, Bridget Harris, sobbed in court as a police officer testified how an Eldorado Park policewoman shot and killed her son and what had followed in the moments and hours after.Julies, 16 - who had Down Syndrome - sustained chest wounds that claimed his life.Constable Mandla Dumisani Sithole narrated the incident that led to Julies' death on 26 August 2020. He said after Julies was certified dead at Chris Hani Baragwanath Hospital on the day he was shot, they found a packet of biscuits.Hearing that, Harris - who was seated next to her family members - starting sobbing.Sithole claimed that Julies was shot once with a shotgun by his colleague Constable Caylene Whiteboy.On that fateful night, he said, he was with Whiteboy, student constables Hussein and Visagie and Sergeant Simon Scorpion Ndyalvane. Ndyalvane was their senior and mentor. After buying food from various places outside Eldorado Park, the officers returned to the township and parked near Julies' home. He said they stopped their police van near a block of flats and truck that Visagie claimed was storing suspected stolen car parts.Ndyalvane gave Sithole the shotgun and three white rubber bullets, saying ""Jobe operational load"". ""I replied that I forgot to load operationally. I only knew how to load it normally. As we were eating our food, Julies arrived and stood near the truck. Julies later approached us, talking. I could not hear what he was saying. Whiteboy said Julies was a 064, meaning that he was not well.  ""Whiteboy said she knew Julies. Ndyalvane took a microphone connected to a loudspeaker of the vehicle ordering Julies to leave and he left and returned. Julies stood at the same spot where he was standing before,"" Sithole testified.""Whiteboy took a shotgun from the van, and I then heard a loud bang. The barrel of the gun was facing at the direction of Julies and the truck. When I looked, I saw Julies lying down next to the truck.  ""Ndyalvane jumped out of the van, ran to Julies and picked him up. Visagie ran to the back of the van, opened it, and Ndyalvane put Julies inside. Ndyalvane returned inside the van and said 'it is bad guys', and we drove off,"" Sithole said.The police officers went to a fire station in Freedom Park with Julies before heading to the hospital (Baragwanath).  Sithole said along the way, Ndyalvane, who was driving at high speed, instructed them to remove the bullet shell from the shotgun. ""We could not remove it because we were all shaking,"" said Sithole.""He then removed it while driving. I didn't see where [the] shell ended at. He called for backup from Constable Ndaba, asking to meet him at Baragwanath hospital because something had happened. Along the way, Ndyalvane was calling several people, including his commanders.""When we arrived at the hospital, Whiteboy and Ndyalvane jumped out and fetched a stretcher and placed Julies on it. They then pushed the stretcher and were assisted by a male medical practitioner,"" Sithole said.Ndyalvane and Whiteboy returned to their vehicle and reported that Julies had died. ""We went inside the hospital, and I saw him lying on a stretcher. Julies had wounds on his chest. Julies was carrying a packet of biscuits.""Whiteboy was crying. Ndyalvane said we must leave with the car, and he would return with other colleagues he had called for backup. Along the way, Whiteboy phoned Ndyalvane asking him to lie to their seniors that Julies was caught in a crossfire between the police and gunmen.""Ndyalvane responded that Whiteboy mustn't speak over the phone because they are recorded. He said Whiteboy should come to the hospital where they would discuss,"" said Sithole.He said Ndyalvane had told them that he called another colleague - Sergeant Foster Netshiongolo - who would handle the matter and place live ammunition at the scene after a Colonel Sambo refused to help him.At the police station, a sergeant told Sithole to warn his partners not to park their van at the police station because there would be chaos.The sergeant said Julies' family was at the police station.Whiteboy, Ndyalvane and Netshiongolo are standing trial for Julies' murder.The three have pleaded not guilty.The trial continues on Wednesday.",https://www.news24.com//news24/southafrica/news/nateniel-julies-cops-discussed-lying-to-superiors-covering-up-fatal-shooting-court-hears-20211005,False
27-12-2018,Julius Malema says social grant must be doubled - at his anual elderly Christmas give-away party in Seshego Limpopo,Julius Malema says social grant must be doubled - at his anual elderly Christmas give-away party in Seshego Limpopo EFF leader Julius Malema says doubling and increasing social grant will be one of his party first priority heading into elections next year 2019. Julius Malema made the remarks at his anual Christmas give-away party in seshego Limpopo -Mzansi Stories,https://www.mzansistories.com/2018/12/julius-malema-says-social-grant-must-be.html,True
21-10-2021,"We have ‘no capacity’ to change ballot papers now, even if we erred on Action SA name - IEC","While making submissions to the Electoral Court on Thursday - on the urgent application brought by ActionSA to compel the Electoral Commission of South Africa (IEC) to add its name which was omitted from the ward ballot papers for the looming municipal elections - the IEC said it had no capacity to rectify the matter with the elections just over a week away. The IEC has urged the court not to rule on the matter, but rather request Herman Mashaba’s party to allow the municipal elections to go ahead, and rather lodge a ex post facto (after the fact) application should the omission of the name prove to have affected the party in the polls. ""The commission also lacks the capacity to comply with such and order [that compels it to reprint ward ballot paper to use stickers or stamps to add the omitted ActionsSA name],"" said advocate Michael Bishop who represents the IEC in the matter. He said the special vote was set to start on 30 October, hence the ballot papers would have to be at the voting stations by 29 October. This meant that any reprinting of the ballot papers would prove impossible. Bishop also added that the remedy proposed by ActionSA legal representative advocate Adila Hassim of either using stickers, as was the case when the IFP joined the 1994 elections at the 11th hour, was not possible for two reasons. ""The sticker makes the party stand out and would give ActionSA an unfair advantage,"" said Bishop. He also argued that, while Hassim was saying that a service provider has been identified who could supply stamps with the name of ActionSA, and which could be added to all the ballot papers within six days, the timeframes were not clear about whether they included weekends. Even if they did, there would still be no guarantee that deadlines would be met, considering that parties also needed to factor in the time it would take the court to make a ruling on the matter. Bishop suggested that the court should rather urge Mashaba’s party to hold off on its court challenge and instead approach the court when it had been proven that the omission if the name had indeed affected his party’s fortunes in the municipal elections. ""We will only know the real impact after the election. Details on how many voters will actually be confused... how many wards... will that confusion affect the outcome of the elections, will all became clear after the process. I have explained earlier why the commission thinks not too many people will be confused: because the name of the candidates are on the ballot, their pictures, the logo and the PR ballot paper with ActionSA’s name will also be there next to the ward,"" said Bishop. When asked by the presiding judge how it could be proven after the fact that ActionSA was affected, given that some individuals may be deterred from voting, Bishop suggested that exit polls could be held to understand whether there was confusion and to what extent this had affected ActionSA.""If then the court finds that the party was affected, then it could give ActionSA an effective remedy which it can not give now, because that would affect other parties that have not joined this application, which is the rerunning of the election. The court will declare the relevant wards and the relevant municipality results to be set aside and require by-elections to be held. And that is the framework contemplated in the Municipal Act,"" he said. He argued that another political party Change which, similarly to ActionSA, also did not register an abbreviation - but its name was also less than eight letters - but had not joined this application. For the sake of fairness, the order given in this regard would also affect that party and, as such, this would not be possible given the tight timeframes. Bishop said:""If the court then finds that indeed the party has been affected then if can order a re-election in the ward the party participated in."" He maintained, however, that the IEC had obstructed ActionSA and enforced its decision.""The commission has to do its mandated duty of enforcing its own rules and regulations,"" said Bishop.He said, while there was no obligation to register an abbreviated name, the lack thereof directly resulted in the acronym not appearing on the ballot. He also added that it was not the IEC's duty to inform political parties of this, as it was incumbent on them to know this in advance, or ask what the effect of leaving out an abbreviation would have on said party. Judgment was reserved, but Judge Boissie Mbha promised to return a verdict as soon as reasonably possible. Mbha added that in order to achieve this, the court may be compelled to issue a judgment without reasons, and only release the reasons at a later stage. ",https://www.news24.com//news24/southafrica/news/we-have-no-capacity-to-change-ballot-papers-now-even-if-we-erred-on-action-sa-name-iec-20211021,False
29-03-2019,"Zodwa Wabantu 'No Need to Audition me, i am Ready To Play Lebo Mathosa'","No Need For Auditions Zodwa Feels Ready To Play Lebo Mathosa Zodwa Wabantu says there is no need for auditions for The Lebo Mathosa Story role. They should give it to meI will nail it, she said. She said it will be easy for her to nail the role because she and Lebo are the same in many aspects. According to SowetanLIVE, BET Africa announced that it will producing a biopic entitled The Lebo Mathosa Story detailing the life and career of the late South African singer, Lebo Mathosa. The biopic is set to be released later this year in September and auditions for the role of the singer will ensue at the end of this month in the city of Johannesburg. Lebo Mathosa passed away 12 years ago at the age of 29-years-old in a horrific car accident. Like so many entertainers, her life and career were cut short just as she had reached the peak. The news of her death rocked South Africans. Mathosa, who started off in the iconic kwaito group, Boom Shaka, went off on her own and began what would become an extremely successful solo career. She was known for her signature blond hair, sexy on-stage ensembles and fiery performances. Hits like Free and Dangerous from her Legends album took South Africa by storm and had many South Africans enamored with the singer to the extent that they nicknamed her The New Madonna of the Townships. Speaking on the upcoming biopic, Monde Twala, the vice-president for youth, music and BET at Viacom International Media Networks Africa (VIMN Africa) said, Lebo was a pivotal voice of her generation and her legacy continues to inspire. Its about time we share her untold story with audiences across the continent. South Africans are currently debating which celebrities should play the role of Lebo Mathosa with suggestion ranging from dancer Zodwa Wabantu, TV personality Denise Zimba to even Bonang Matheba.",https://www.mzansistories.com/2019/03/zodwa-wabantu-no-need-to-audition-me-i.html,True
27-10-2019,She was found dead and her body burnt beyond recognition.,"Forensic tests have confirmed the death of Kgothatso Molefe, a school pupil in grade 2 who was reported missing three months ago in the North West.Her body had been burnt beyond recognition. The seven-year-old from Rampa Primary School in Tlhabane, Rustenburg, failed to arrive home from school in July. She was wearing grey long pants, a white school shirt, a maroon-and-white pullover, a maroon-and-white school jersey and maroon beanie. The department of education in the North West expressed sadness at the news and sent condolences to her family. “Truly, as the department we are solemn by this report. We wish the Molefe family strength and divine comfort during this difficult time,” said education MEC Mmaphefo Matsemela. The child’s body was found burnt beyond recognition by a forensic team that took DNA samples from Molefe’s family in the wake of her disappearance. Matsemela condemned acts of pedicide by members of the community, saying: “As the department our mission is to breed future leaders and the despicable nature of how our learner left us defeats the purpose.” A memorial service Molefe was held on Thursday at her school. The funeral will be held at her home on Sunday.",http://search67.com/2019/10/27/she-was-found-dead-and-her-body-burnt-beyond-recognition/,True
20-10-2021,4 children abducted en route to school in Polokwane,"Limpopo police are in search of four children who were hijacked and abducted on Wednesday morning, while en route to school in Bendor, Polokwane.According to police, the children, aged between six and 15, were all in uniform on their way to school when they were forcefully removed from their BMW by a group of seven armed men. ""The 64-year-old driver allegedly fetched the children from Nirvana and was driving along the R37 road, near the N1 bypass, when he was suddenly blocked by two vehicles, a white Kia Sorento and black Mercedes Benz. ""A total of seven occupants from the two vehicles, dressed in white overalls, alighted and started firing shots randomly,"" said police spokesperson Brigadier Motlafela Mojapelo.The children were forced into the Mercedes Benz, which drove in the direction of the R81 road, leaving the driver at the scene. Mojapelo asked anyone with information to contact the investigating officer, Captain Ntlane Rasedile, on 082 565 8566 or Crime Stop on 08600 10111.",https://www.news24.com//news24/southafrica/news/just-in-4-children-abducted-en-route-to-school-in-polokwane-20211020,False
09-05-2020,Five (Black?) Men Gang Rape 89 Year Old Grandmother! Mainstream Refuses to Identify Race of Perpetrators! Are They Too Embarrassed?,"WHERE IS THE OUTRAGE OVER GENDER BASED VIOLENCE NOW? Why does liberal mainstream media not mention the race of the barbarians, when a frail, weak, elderly woman is attacked in her home and gang raped in South Africa? It happened again in Hertzogville on Thursday evening. Would it not make it easier to find and apprehend the rapists if we knew their race? Does mainstream media not want crimes to be solved? Or is it a case of once again mainstream media being overtly politically correct and drenched in Marxism’s phony \""critical race theory\"", which is taught to our kids at school and university, and which claims all whites are racist and guilty by default, and therefore deserve any crimes they become victims of? This is the essence of Black Lives Matter – it is evil, genocidal, abhorrent and racist, and this is what mainstream media has become! Evil. In this case it is fairly stereotypical and we can safely assume that it was five black barbarians who raped an 89 year old white woman. It certainly is not the first time either, by far! However the race of the suspects and the victim are withheld by Netwerk24 in this report, and probably by SAPS too, which is the same practice followed by liberal media the world over in similar cases. But as soon as a white man does something, the race of the suspect is very pertinently mentioned, like in the case of George Floyd in America. But when a black man shoots and kills a 5 year old white boy, media does not mention the race! Now we see a report like this and see five \""men\"" have gang raped a 89 year old woman. Why does liberal media always do this? We know the suspects in this case are not white and the victim not black, because if they were, it would have been stated in bold in the headline of the report that it was white men. So by omitting the rapist’s race, the media are in fact admitting they are black! It would have been all over the news and TV stations and \""our people\"", as Ramaphosa calls his bantu, would have burnt a few towns down in revenge. Of course whoever commits a horrific crime like this would be a barbarian, but fact of the matter is that gangs of white men simply don’t roam around, break into the homes of elderly women and gang rape them. It is just not in our culture and psyche. Full stop. We are not the same and those that are tricked into thinking we are, put themselves and their loved ones at risk. In Fact SA-News has been challenging readers for over 6 years to cite similar cases where the races are reversed… we are still waiting. But yet we know that black men do it on a regular basis in South Africa, and increasingly in the West don’t we? And if you don’t know it, you have been living with your head in the sand in some dark pace somewhere. An 89 year old woman of Hertzogville, Free-State is now being treated in a Bloemfontein hospital after five black men gang raped her in her home on Thursday evening 3 September, 2020. The woman arrived back home around 18:00 and on arrival was overpowered by the five black men who were in her kitchen. According to Police spokesperson Montansi Makhele, the 5 (black) men grabbed her and dragged the woman to the bedroom where they ripped off her clothes. They then dragged her to the bathroom and gang raped her. The woman passed out during the violent rape and only regained consciousness on Friday morning after which she bravely phoned her daughter for help. A Police spokesman said the suspects entered the house through an open window. Why do people still allow their parents to stay alone in this hellhole called South Africa? ",https://sa-news.com/five-black-men-gang-rape-89-year-old-grandmother-mainstream-refuses-to-identify-race-of-perpetrators-are-they-too-embarrassed/,True
30-08-2019,Public Protector Busisiwe Mkhwebane speaks up concerning her removal from office,"The embattled Public Protector Busisiwe Mkhwebane has spoken up; she said she has been on the defensive against unwarranted attacks since taking office in October 2016. While addressing the student chapter of the Black Lawyers Association at the University of South Africa today, Mkhwebane said She believed she was under attack for daring to \""touch those who are seen by some as paragons of virtue. Now there is a threat to remove me from office under the pretext that I am incompetent. The argument is that some of my reports have been set aside by the courts.\"" Earlier this month, the Gauteng High Court in Pretoria ruled Mkhwebane should pay cost in a case relating to her investigation into the multimillion-rand Estina dairy farm scandal; She has also been labelled \""dishonest\"" by the Constitutional Court. Newly Released 2019 Top 50 Highest Paid PSL Stars. Mkhwebane however noted that if a Public Protector was removed because a court had set aside its report, then judges should be removed from the bench because an appellate court had set their ruling aside. She said \""But, as a woman leader, what do you do when faced with such challenges? \""A responsibility like the one I am entrusted with requires one to develop a very thick skin. I am not going to allow any distractions. I am focused on taking the services of this office to the grassroots.\"" On Tuesday, the portfolio committee on justice and correctional services had unanimously decided to refer the matter of an inquiry into Mkhwebane’s suitability as Public Protector to the rules committee. This committee will be asked to draft rules that would serve as a guideline for the removal of any Chapter 9 institution’s head, such as the Public Protector. The ANC’s whip on the committee, said: \""Currently, Section 194[1] of the Constitution provides for the removal of the Public Protector on the grounds of misconduct, incapacity or incompetence. It said \""The Constitution also states that should a committee in the National Assembly find such an adverse finding against the Public Protector, then the incumbent would be removed from the Chapter 9 institution.\"" The ANC study group on justice motioned that the decision to remove Mkhwebane is welcomed by them; they have however received insults and disappointment notes from the public through twitter.",http://www.trendsdaily.co.za/metro-new/public-protector-busisiwe-mkhwebane-speaks-up-concerning-her-removal-from-office/,True
09-10-2020,VIDEO: Whole Troop of EMPD Officers Abuse & Threaten to Shoot Unarmed White Man Who Called Them Out for Driving the Wrong Way up a One Way!,"ABOVE THE LAW? #PoliceBrutality A man who had seen and confronted EMPD officers who drove the wrong way up a one way street, was targeted, abused and intimidated by a dozen Ekurhuleni Metro Police Department (EMPD) officers, with some very heavy handed treatment, even though he committed no crime! Why were so many officers required and was it necessary to draw and point a weapon at an unarmed civilian on the ground, being held down by a handful of other officers, for a traffic violation which THEY, the EMPD committed? The officer with the weapon (RIFLE!) even loudly confirmed twice that he planned to shoot at close range, which at the very least is deliberate intimidation! If the video does not load above, watch video here: https://youtu.be/g4RjmKJqWsQ The EMPD should be out catching real criminals and clearly this was just an opportunity for racist EMPD officers to vicitmise a white person, who caught them out disregarding the law, as if they are above the law! Where is the outrage? Please share everywhere!",https://sa-news.com/video-whole-troop-of-empd-officers-abuse-threaten-to-shoot-unarmed-white-man-who-called-them-out-for-driving-the-wrong-way-up-a-one-way/,True
10-05-2021,Nateniël Julies: Warrant of arrest issued for state witness who didn't pitch up to testify,"Tahira Kaldine was expected to testify against three Eldorado Park police officers standing trial in the Gauteng High Court sitting in Palm Ridge. She was expected in court on Monday and Tuesday but failed to arrive, resulting in Judge Ramarumo Monama issuing a warrant for her arrest.Police Sergeants Simon Scorpion Ndyalvane and Foster Netshiongolo and Constable Caylene Whiteboy pleaded not guilty to murdering Julies, who had Down syndrome. Meanwhile, the officers' colleague, Constable Mandla Dumisani Sithole, told the court Whiteboy and Ndyalvane were trigger-happy. On 26 August 2020, Sithole was employed as a student constable in Eldorado Park, Johannesburg. Ndyalvane mentored and trained Sithole, Whiteboy and fellow student Constables Hussein and Visagie.""I was outside the charge office with Visagie, who said he was waiting for Ndyalvane. He eventually arrived and told Visagie that he was booking a shotgun. He then left the charge office carrying the shotgun.""I overheard Ndyalvane and Constable Swartbooi talking about buying food, and I then asked for a lift to buy myself food.""We stopped outside a shop owned by a Somalian national, where there was a group of boys standing. Whiteboy then took the shotgun and fired rubber bullets at the group. The boys fled in different directions. The instruction for Whiteboy to shoot came from Ndyalvane.""I don't recall how many shots she fired, but she didn't fire more than five shots. There was no attempt to arrest those boys. I don't recall Whiteboy warning those boys before she fired at them. Those boys were not endangering anyone when she shot at them. We then drove off,"" Sithole said.Sithole added that on their way back, they stopped at the shop again. Ndyalvane allegedly took the shotgun and opened fire on the boys.""Those boys fled. Ndyalvane chased after them and continued shooting. I don't know if he was scaring them because he followed them with the car shooting.""We then went to Tinties Place, opposite Johannesburg Prison, where Ndyalvane bought braai meat. We then headed to McDonald's Southgate to buy food,"" Sithole testified.The trial continues.Nateniël Julies was shot dead outside his home in Eldorado Park, Johannesburg, in August 2020.",https://www.news24.com//news24/southafrica/news/nateniel-julies-warrant-of-arrest-issued-for-state-witness-who-didnt-pitch-up-to-testify-20211005,False
